Stock,Date,Open,High,Low,Close,Volume,PctChange
Reliance,06-02-2026,1441.5,1452.8,1433.5,1450.8,8280000,0.51
Reliance,05-02-2026,1457,1461.5,1439.5,1443.4,11760000,-0.92
Reliance,04-02-2026,1444,1464,1440.3,1456.8,8330000,1.37
Reliance,03-02-2026,1473.9,1489.5,1430.2,1437.1,25460000,3.36
Reliance,02-02-2026,1340,1392.9,1335.5,1390.4,15710000,3.22
Reliance,01-02-2026,1396,1411,1335,1347,9710000,-3.47
Reliance,30-01-2026,1382.6,1398,1378.5,1395.4,11240000,0.32
Reliance,29-01-2026,1402.9,1402.9,1384,1391,20850000,-0.41
Reliance,28-01-2026,1385,1409.9,1384.9,1396.7,11120000,1.17
Reliance,27-01-2026,1380,1391.6,1368,1380.5,26300000,-0.4
Reliance,23-01-2026,1401.8,1407,1381,1386.1,9840000,-1.17
Reliance,22-01-2026,1410.1,1419.5,1395,1402.5,15720000,-0.15
Reliance,21-01-2026,1389.5,1412.9,1373,1404.6,17350000,0.76
Reliance,20-01-2026,1410.7,1416,1390,1394,13190000,-1.39
Reliance,19-01-2026,1450.6,1450.6,1403.3,1413.6,20390000,-3.04
Reliance,16-01-2026,1458.8,1480,1455.1,1457.9,17170000,-0.06
Reliance,14-01-2026,1444,1467,1440.2,1458.8,8320000,0.41
Reliance,13-01-2026,1485,1485.8,1444.7,1452.8,13500000,-2.05
Reliance,12-01-2026,1475.3,1485.3,1451,1483.2,8880000,0.54
Reliance,09-01-2026,1465,1479.9,1465,1475.3,8340000,0.32
Reliance,08-01-2026,1500,1503.9,1468.8,1470.6,16520000,-2.23
Reliance,07-01-2026,1510,1520,1498,1504.2,11200000,-0.23
Reliance,06-01-2026,1569,1569,1496.3,1507.6,27420000,-4.47
Reliance,05-01-2026,1593,1611.8,1575.3,1578.1,8700000,-0.89
Reliance,02-01-2026,1580,1594.6,1578.2,1592.3,6600000,1.06
Reliance,01-01-2026,1573.7,1592.5,1571.1,1575.6,6410000,0.33
Reliance,31-12-2025,1541,1577,1541,1570.4,5770000,1.99
Reliance,30-12-2025,1547,1553.6,1537.8,1539.8,8820000,-0.38
Reliance,29-12-2025,1554.9,1558.1,1543.6,1545.6,5970000,-0.87
Reliance,26-12-2025,1554.7,1561,1554.3,1559.2,2310000,0.06
Reliance,24-12-2025,1572.7,1575.7,1553.6,1558.2,8820000,-0.8
Reliance,23-12-2025,1580.9,1580.9,1568.1,1570.7,7510000,-0.3
Reliance,22-12-2025,1573.5,1577.5,1565.3,1575.4,10180000,0.66
Reliance,19-12-2025,1554.4,1574.2,1551,1565.1,13940000,1.34
Reliance,18-12-2025,1535.2,1551.5,1535.2,1544.4,6580000,0
Reliance,17-12-2025,1550,1550,1539.3,1544.4,7120000,0.14
Reliance,16-12-2025,1545,1551.7,1538.8,1542.3,11730000,-0.89
Reliance,15-12-2025,1551.2,1558.6,1546.5,1556.2,5770000,-0.02
Reliance,12-12-2025,1550.8,1559.8,1546.1,1556.5,5110000,0.74
Reliance,11-12-2025,1536.9,1550,1524,1545,4710000,0.53
Reliance,10-12-2025,1534,1547.5,1531.4,1536.9,7990000,0.49
Reliance,09-12-2025,1540.3,1542.5,1520.1,1529.4,11500000,-0.88
Reliance,08-12-2025,1539.2,1551,1535,1543,11300000,0.16
Reliance,05-12-2025,1530.4,1545.8,1520.6,1540.6,10180000,0.33
Reliance,04-12-2025,1536,1560.5,1517.6,1535.6,11870000,-0.21
Reliance,03-12-2025,1545.2,1552.4,1533,1538.8,6090000,-0.49
Reliance,02-12-2025,1561.1,1567.5,1542,1546.3,11390000,-1.26
Reliance,01-12-2025,1575,1577.5,1563.6,1566.1,8920000,-0.09
Reliance,28-11-2025,1568,1581.3,1563,1567.5,8960000,0.26
Reliance,27-11-2025,1575,1575.5,1556,1563.4,9790000,-0.41
Reliance,26-11-2025,1542.3,1571.6,1540.5,1569.9,14050000,1.96
Reliance,25-11-2025,1535.9,1559.6,1525.1,1539.7,15030000,0.25
Reliance,24-11-2025,1550,1550,1531.8,1535.9,18430000,-0.69
Reliance,21-11-2025,1541,1557.8,1540.1,1546.6,9620000,-0.16
Reliance,20-11-2025,1530,1550.9,1526.7,1549.1,18170000,1.99
Reliance,19-11-2025,1517.4,1522.3,1512,1518.9,5690000,-0.03
Reliance,18-11-2025,1521.7,1527.8,1510.5,1519.4,11050000,0.07
Reliance,17-11-2025,1520.9,1523.7,1511.5,1518.3,5870000,-0.04
Reliance,14-11-2025,1505.5,1520.9,1505.5,1518.9,7680000,0.53
Reliance,13-11-2025,1515,1522.1,1506.8,1510.9,7200000,-0.04
Reliance,12-11-2025,1505,1524.7,1500,1511.5,12380000,1.21
Reliance,11-11-2025,1497,1498.8,1480.2,1493.4,7130000,0.28
Reliance,10-11-2025,1477.9,1501,1475.5,1489.3,7070000,0.76
Reliance,07-11-2025,1494.6,1498.4,1475.9,1478,7820000,-1.21
Reliance,06-11-2025,1484,1501.6,1476.2,1496.1,16770000,1.56
Reliance,04-11-2025,1483.9,1492.8,1470.1,1473.1,10010000,-0.78
Reliance,03-11-2025,1486,1495,1479.3,1484.7,8450000,-0.11
Reliance,31-10-2025,1490.4,1497.5,1482.3,1486.4,8760000,-0.14
Reliance,30-10-2025,1500,1503.1,1484,1488.5,9320000,-1.04
Reliance,29-10-2025,1490,1508.3,1488.1,1504.2,11880000,1.16
Reliance,28-10-2025,1484.1,1492,1477.6,1486.9,17630000,0.19
Reliance,27-10-2025,1463,1485,1458,1484.1,14110000,2.24
Reliance,24-10-2025,1450,1459.8,1441,1451.6,9700000,0.22
Reliance,23-10-2025,1475,1482.9,1444.6,1448.4,18710000,-1.15
Reliance,21-10-2025,1468,1474,1460,1465.2,2070000,-0.11
Reliance,20-10-2025,1440,1473.8,1433.3,1466.8,24720000,3.53
Reliance,17-10-2025,1401,1423.3,1399.1,1416.8,19340000,1.32
Reliance,16-10-2025,1375.1,1400.5,1375,1398.3,12320000,1.75
Reliance,15-10-2025,1383,1384,1372.7,1374.3,10880000,-0.12
Reliance,14-10-2025,1380,1388,1370.1,1375.9,9770000,0.07
Reliance,13-10-2025,1376.9,1377.7,1367.8,1375,7600000,-0.48
Reliance,10-10-2025,1377.8,1388,1375.1,1381.7,6370000,0.28
Reliance,09-10-2025,1374,1380,1369.1,1377.8,8830000,0.76
Reliance,08-10-2025,1384.8,1389,1364.5,1367.4,8530000,-1.26
Reliance,07-10-2025,1376,1395.9,1375.9,1384.8,11240000,0.71
Reliance,06-10-2025,1360,1377.4,1359,1375,12400000,0.85
Reliance,03-10-2025,1363.2,1371.6,1356.9,1363.4,12840000,-0.39
Reliance,01-10-2025,1367,1378.6,1362.7,1368.7,12050000,0.34
Reliance,30-09-2025,1377.1,1377.1,1362.8,1364,14600000,-0.64
Reliance,29-09-2025,1381.6,1389,1368,1372.8,14230000,-0.35
Reliance,26-09-2025,1372,1382.7,1366,1377.6,9880000,0.38
Reliance,25-09-2025,1381.3,1384.5,1369,1372.4,11410000,-0.77
Reliance,24-09-2025,1385.3,1396,1380.4,1383,5920000,-0.49
Reliance,23-09-2025,1391,1395,1376.8,1389.8,14010000,-0.06
Reliance,22-09-2025,1403.9,1410.7,1388,1390.6,7760000,-1.19
Reliance,19-09-2025,1414.9,1417,1403.6,1407.4,13460000,-0.54
Reliance,18-09-2025,1420.4,1422,1410.7,1415,9330000,0.08
Reliance,17-09-2025,1407,1416.2,1406.9,1413.8,7520000,0.6
Reliance,16-09-2025,1404.7,1408,1398.2,1405.3,8690000,0.43
Reliance,15-09-2025,1393,1400.8,1388.6,1399.3,5400000,0.31
Reliance,12-09-2025,1383.3,1396.3,1380.5,1395,7400000,0.85
Reliance,11-09-2025,1376,1385.5,1375,1383.3,9770000,0.46
Reliance,10-09-2025,1383.9,1388.5,1374.1,1377,7790000,0.06
Reliance,09-09-2025,1376.6,1381.2,1368.7,1376.2,9750000,-0.17
Reliance,08-09-2025,1380,1386,1372.4,1378.5,6990000,0.25
Reliance,05-09-2025,1363,1381,1359.3,1375,5780000,1.16
Reliance,04-09-2025,1371.8,1374,1357.1,1359.3,13220000,-0.97
Reliance,03-09-2025,1369.7,1376.5,1360.5,1372.6,7850000,0.45
Reliance,02-09-2025,1354.8,1384.5,1354.5,1366.5,11520000,0.93
Reliance,01-09-2025,1356,1363.2,1340.6,1353.9,11230000,-0.24
Reliance,29-08-2025,1381.1,1403.5,1350,1357.2,18760000,-2.07
Reliance,28-08-2025,1389.9,1392.2,1366.5,1385.9,13160000,0.07
Reliance,26-08-2025,1408,1410,1381.6,1384.9,12150000,-1.96
Reliance,25-08-2025,1414.7,1419.5,1405.7,1412.6,5980000,0.24
Reliance,22-08-2025,1420,1423.4,1407.9,1409.2,5820000,-1.09
Reliance,21-08-2025,1425,1431.9,1420.3,1424.8,11020000,0.84
Reliance,20-08-2025,1413,1424.9,1410,1413,8730000,-0.5
Reliance,19-08-2025,1390,1421,1389.1,1420.1,14380000,2.78
Reliance,18-08-2025,1390,1394.9,1377,1381.7,11790000,0.58
Reliance,14-08-2025,1377.3,1380.7,1370.1,1373.8,7130000,-0.64
Reliance,13-08-2025,1388,1391.8,1377.5,1382.6,7460000,0.16
Reliance,12-08-2025,1381.9,1401.9,1375.2,1380.4,12240000,-0.42
Reliance,11-08-2025,1370,1388,1361.2,1386.2,10000000,1.35
Reliance,08-08-2025,1385,1397.2,1365,1367.8,8790000,-1.55
Reliance,07-08-2025,1387.7,1393.7,1366,1389.4,9980000,-0.24
Reliance,06-08-2025,1391.9,1395.9,1383.3,1392.8,5830000,0.08
Reliance,05-08-2025,1411,1411,1388.1,1391.7,9320000,-1.4
Reliance,04-08-2025,1395.1,1416.1,1391.7,1411.5,6310000,1.28
Reliance,01-08-2025,1386.9,1405.9,1384.3,1393.7,10320000,0.25
Reliance,31-07-2025,1388.1,1402.6,1382.2,1390.2,17070000,-1.41
Reliance,30-07-2025,1418.1,1423.3,1401.3,1410.1,7210000,-0.49
Reliance,29-07-2025,1383,1420.2,1383,1417.1,10750000,2.13
Reliance,28-07-2025,1392.3,1407.8,1385,1387.6,7750000,-0.29
Reliance,25-07-2025,1398.9,1401,1384.1,1391.7,11850000,-0.8
Reliance,24-07-2025,1419.2,1423,1396,1402.9,14740000,-1.52
Reliance,23-07-2025,1426,1426,1414.4,1424.6,8350000,0.84
Reliance,22-07-2025,1427.4,1431.9,1410.7,1412.8,20400000,-1.11
Reliance,21-07-2025,1465,1476,1423.1,1428.6,22440000,-3.21
Reliance,18-07-2025,1484.8,1484.8,1469.1,1476,10300000,-0.03
Reliance,17-07-2025,1487.4,1489.6,1473.9,1476.4,11850000,-0.62
Reliance,16-07-2025,1473,1491,1471.5,1485.6,10410000,0.01
Reliance,15-07-2025,1486.2,1496.5,1482.4,1485.4,8130000,0.11
Reliance,14-07-2025,1492.2,1500,1479.1,1483.7,10310000,-0.77
Reliance,11-07-2025,1512,1515,1490.3,1495.2,7230000,-1.45
Reliance,10-07-2025,1519.7,1524.7,1507.5,1517.2,10050000,-0.12
Reliance,09-07-2025,1536.7,1551,1510.1,1519,8870000,-1.21
Reliance,08-07-2025,1536,1544.9,1530.2,1537.6,7170000,-0.25
Reliance,07-07-2025,1526.6,1544.8,1525,1541.5,7250000,0.93
Reliance,04-07-2025,1524,1530,1517.2,1527.3,6600000,0.63
Reliance,03-07-2025,1520.8,1531.9,1513,1517.8,11280000,-0.07
Reliance,02-07-2025,1528.4,1530,1508.7,1518.8,6360000,-0.63
Reliance,01-07-2025,1500.6,1531.4,1500.1,1528.4,10370000,1.85
Reliance,30-06-2025,1513.8,1524.8,1496,1500.6,8410000,-0.98
Reliance,27-06-2025,1499.4,1522,1496.9,1515.4,11120000,1.34
Reliance,26-06-2025,1469.1,1498.8,1465.1,1495.3,14660000,1.91
Reliance,25-06-2025,1464,1472.4,1460.5,1467.3,7530000,1.14
Reliance,24-06-2025,1465,1475,1443.1,1450.8,16400000,-0.41
Reliance,23-06-2025,1453,1463.8,1442,1456.8,5990000,-0.64
Reliance,20-06-2025,1431,1471,1428.1,1466.2,29010000,2.3
Reliance,19-06-2025,1430.1,1439.9,1425.7,1433.3,10010000,0.22
Reliance,18-06-2025,1430,1442.8,1425.7,1430.1,6680000,-0.08
Reliance,17-06-2025,1448,1448,1425.8,1431.2,10370000,-0.46
Reliance,16-06-2025,1426.9,1442.4,1424.4,1437.8,8460000,0.69
Reliance,13-06-2025,1424,1435.5,1414.3,1427.9,9760000,-0.95
Reliance,12-06-2025,1453.5,1457,1434.4,1441.6,8830000,-0.5
Reliance,11-06-2025,1445.8,1468.6,1443.1,1448.9,8200000,0.72
Reliance,10-06-2025,1450,1453.9,1436,1438.5,7910000,-0.71
Reliance,09-06-2025,1457,1457.5,1445.3,1448.8,7890000,0.37
Reliance,06-06-2025,1441,1451.5,1437,1443.5,8180000,0.08
Reliance,05-06-2025,1428,1454.7,1423.6,1442.4,13720000,1.33
Reliance,04-06-2025,1414.7,1425.7,1406.1,1423.5,8130000,1.28
Reliance,03-06-2025,1422.3,1426.5,1403.4,1405.5,11250000,-0.58
Reliance,02-06-2025,1412.1,1417.5,1395.6,1413.7,8100000,-0.51
Reliance,30-05-2025,1418,1430.6,1409.7,1420.9,13790000,0.22
Reliance,29-05-2025,1412.1,1420,1408.6,1417.8,13770000,0.35
Reliance,28-05-2025,1420.1,1422.6,1410.7,1412.9,5940000,-0.65
Reliance,27-05-2025,1426.1,1437,1413.9,1422.1,12640000,-0.89
Reliance,26-05-2025,1432,1441,1425.1,1434.8,4840000,0.56
Reliance,23-05-2025,1406.6,1433.8,1406.6,1426.8,6470000,1.23
Reliance,22-05-2025,1421.2,1423.8,1396.9,1409.4,12130000,-1.39
Reliance,21-05-2025,1423.9,1436.2,1418.1,1429.2,6140000,0.32
Reliance,20-05-2025,1438.2,1445,1421.8,1424.6,11270000,-1.12
Reliance,19-05-2025,1452.1,1454.6,1438.2,1440.8,6200000,-1.07
Reliance,16-05-2025,1453.2,1461,1447.3,1456.4,9040000,0.15
Reliance,15-05-2025,1425,1461.4,1412.7,1454.2,20180000,2.09
Reliance,14-05-2025,1420,1429.9,1415.5,1424.4,5570000,0.61
Reliance,13-05-2025,1433.5,1447.7,1412.4,1415.7,11410000,-1.45
Reliance,12-05-2025,1400,1439,1400,1436.5,10670000,4.31
Reliance,09-05-2025,1385.5,1394.8,1374.5,1377.2,13670000,-2.12
Reliance,08-05-2025,1404.1,1420.8,1398,1407,16110000,0.07
Reliance,07-05-2025,1420.9,1424.4,1402.7,1406,13440000,-1.05
Reliance,06-05-2025,1431,1432,1410.6,1420.9,14080000,-0.73
Reliance,05-05-2025,1431,1439.5,1426.9,1431.3,12690000,0.63
Reliance,02-05-2025,1414,1426.7,1409.1,1422.4,17540000,1.24
Reliance,30-04-2025,1402,1412.4,1369,1405,25480000,0.38
Reliance,29-04-2025,1371,1410.9,1370,1399.7,32540000,2.26
Reliance,28-04-2025,1340,1374.6,1320.2,1368.8,31100000,5.26
Reliance,25-04-2025,1303.5,1325.2,1288.1,1300.4,14430000,-0.09
Reliance,24-04-2025,1292.4,1304.5,1290.3,1301.6,10470000,0.12
Reliance,23-04-2025,1297,1306,1285.4,1300,10480000,0.68
Reliance,22-04-2025,1300,1303.9,1286.3,1291.2,13050000,-0.33
Reliance,21-04-2025,1270,1300.9,1267,1295.5,10430000,1.65
Reliance,17-04-2025,1240.2,1280.2,1227.6,1274.5,15400000,2.84
Reliance,16-04-2025,1234.1,1240.9,1229,1239.3,8250000,-0.06
Reliance,15-04-2025,1251,1251,1237.1,1240.1,13380000,1.74
Reliance,11-04-2025,1195.15,1222.65,1195.15,1218.95,11220000,2.83
Reliance,09-04-2025,1169.5,1189.8,1168,1185.35,10220000,0.27
Reliance,08-04-2025,1172,1196.6,1163.3,1182.2,19560000,1.42
Reliance,07-04-2025,1132.2,1171.25,1114.85,1165.7,22160000,-3.24
Reliance,04-04-2025,1241.1,1245.45,1193.15,1204.7,17910000,-3.52
Reliance,03-04-2025,1233.05,1251.8,1233.05,1248.7,7430000,-0.2
Reliance,02-04-2025,1247.55,1255.55,1243.9,1251.15,10140000,-0.12
Reliance,01-04-2025,1264.6,1277.9,1249.3,1252.6,12100000,-1.76
Reliance,28-03-2025,1280,1295.75,1269,1275.1,18150000,-0.24
Reliance,27-03-2025,1278.15,1285,1271.3,1278.2,15030000,0.4
Reliance,26-03-2025,1291,1293.8,1268.75,1273.05,12070000,-0.96
Reliance,25-03-2025,1307.7,1307.7,1282.6,1285.45,13710000,-1.28
Reliance,24-03-2025,1291,1306,1284.25,1302.1,20300000,2.02
Reliance,21-03-2025,1275,1281,1270.1,1276.35,21780000,0.57
Reliance,20-03-2025,1251.85,1273,1250.05,1269.15,15970000,1.76
Reliance,19-03-2025,1241.05,1253.25,1238.8,1247.15,16160000,0.67
Reliance,18-03-2025,1244.7,1248.35,1235,1238.8,15750000,0
Reliance,17-03-2025,1242.15,1257.4,1233.1,1238.85,16640000,-0.73
Reliance,13-03-2025,1260.05,1264.15,1243.85,1247.9,9510000,-0.73
Reliance,12-03-2025,1258,1263,1244,1257.05,11980000,0.78
Reliance,11-03-2025,1240,1249.5,1229.75,1247.3,10090000,0.72
Reliance,10-03-2025,1245,1258,1235.4,1238.4,11930000,-0.91
Reliance,07-03-2025,1216,1254.8,1212,1249.8,16470000,3.32
Reliance,06-03-2025,1197,1213.95,1185.15,1209.6,14470000,2.89
Reliance,05-03-2025,1161,1183,1157,1175.6,8660000,1.18
Reliance,04-03-2025,1162.2,1174,1159.55,1161.9,11380000,-0.8
Reliance,03-03-2025,1204,1206.45,1156,1171.25,17940000,-2.4
Reliance,28-02-2025,1202,1217.35,1193.3,1200.1,23010000,-0.58
Reliance,27-02-2025,1212.8,1215,1200.65,1207.1,11510000,0.26
Reliance,25-02-2025,1211,1221,1201.5,1204,11550000,-0.87
Reliance,24-02-2025,1216.55,1223.25,1210.5,1214.55,7170000,-1.11
Reliance,21-02-2025,1228.7,1240,1222.15,1228.15,6900000,-0.39
Reliance,20-02-2025,1223.95,1239.35,1222,1233,7800000,0.45
Reliance,19-02-2025,1219.5,1232.75,1217.55,1227.45,6220000,0.17
Reliance,18-02-2025,1224.85,1229.9,1216.1,1225.4,6670000,0.04
Reliance,17-02-2025,1211.1,1227.5,1204.5,1224.9,8170000,0.63
Reliance,14-02-2025,1219,1224,1205.45,1217.25,10300000,0.09
Reliance,13-02-2025,1217.05,1228,1212,1216.1,8510000,-0.04
Reliance,12-02-2025,1219.45,1226.9,1193.35,1216.55,21130000,-1.48
Reliance,11-02-2025,1264.55,1264.55,1230.1,1234.85,8860000,-1.5
Reliance,10-02-2025,1264.5,1266.5,1245.55,1253.65,6970000,-1.03
Reliance,07-02-2025,1276.15,1283.7,1262,1266.7,8760000,-1.16
Reliance,06-02-2025,1273.7,1288,1270.35,1281.55,9960000,0.26
Reliance,05-02-2025,1282.65,1290.5,1276.7,1278.2,10110000,-0.54
Reliance,04-02-2025,1248.05,1288.8,1246.6,1285.2,16690000,3.15
Reliance,03-02-2025,1251,1256,1237.55,1245.9,9250000,-1.48
Reliance,01-02-2025,1265.1,1270.55,1241,1264.6,7120000,-0.04
Reliance,31-01-2025,1255.85,1267,1249,1265.1,6580000,0.96
Reliance,30-01-2025,1235.55,1257,1232.4,1253.05,9270000,1.42
Reliance,29-01-2025,1236,1242.75,1228.05,1235.5,5930000,0.09
Reliance,28-01-2025,1238,1244.75,1218.5,1234.4,10570000,0.41
Reliance,27-01-2025,1239.1,1240.45,1220,1229.35,9540000,-1.36
Reliance,24-01-2025,1266,1273,1243.5,1246.3,14240000,-1.37
Reliance,23-01-2025,1270,1277.35,1261.6,1263.65,8720000,-1.05
Reliance,22-01-2025,1278.3,1282.9,1268.7,1277.1,10270000,0.27
Reliance,21-01-2025,1310.5,1313,1270.2,1273.7,14560000,-2.43
Reliance,20-01-2025,1316,1316,1300.25,1305.45,14040000,0.24
Reliance,17-01-2025,1322.25,1326,1285,1302.35,29370000,2.83
Reliance,16-01-2025,1258.9,1275,1251.3,1266.45,14120000,1.14
Reliance,15-01-2025,1244.95,1257,1241.85,1252.2,9580000,1.09
Reliance,14-01-2025,1244.1,1253.35,1227.25,1238.75,13100000,-0.09
Reliance,13-01-2025,1230,1245.25,1226.4,1239.85,13760000,-0.17
Reliance,10-01-2025,1253.85,1256.75,1236,1241.9,8120000,-1.02
Reliance,09-01-2025,1267,1269.75,1248.05,1254.75,12790000,-0.85
Reliance,08-01-2025,1249,1271.05,1245.35,1265.5,19350000,1.99
Reliance,07-01-2025,1222,1244.5,1221.25,1240.85,10070000,1.88
Reliance,06-01-2025,1253.95,1262,1215,1218,14820000,-2.65
Reliance,03-01-2025,1243.9,1262.05,1235.5,1251.15,15520000,0.75
Reliance,02-01-2025,1221.25,1244.45,1220,1241.8,15490000,1.68
Reliance,01-01-2025,1214.85,1226.3,1211.6,1221.25,5890000,0.48
Reliance,31-12-2024,1208,1219.1,1206.15,1215.45,6410000,0.39
Reliance,30-12-2024,1216.4,1223.2,1208.1,1210.7,8820000,-0.85
Reliance,27-12-2024,1218.3,1227.9,1217,1221.05,7000000,0.37
Reliance,26-12-2024,1224.25,1227.7,1214.25,1216.55,10020000,-0.51
Reliance,24-12-2024,1222.3,1233.55,1221,1222.75,6730000,0.04
Reliance,23-12-2024,1215,1227.2,1213.2,1222.3,10050000,1.41
Reliance,20-12-2024,1224,1239.5,1201.5,1205.3,20310000,-2.04
Reliance,19-12-2024,1239,1244.9,1229,1230.45,14240000,-1.82
Reliance,18-12-2024,1240.65,1259.95,1240.65,1253.25,12670000,0.64
Reliance,17-12-2024,1261.05,1263.9,1242.8,1245.3,17460000,-1.81
Reliance,16-12-2024,1275,1281,1266.55,1268.3,9490000,-0.36
Reliance,13-12-2024,1260,1275.2,1239.6,1272.85,28630000,0.79
Reliance,12-12-2024,1270,1278.2,1260.6,1262.9,20910000,-1.2
Reliance,11-12-2024,1285,1290,1276.05,1278.2,11720000,-0.52
Reliance,10-12-2024,1289.25,1294.9,1280.2,1284.85,16040000,-0.8
Reliance,09-12-2024,1303,1315,1293.1,1295.15,14650000,-1.25
Reliance,06-12-2024,1323.9,1323.9,1310,1311.55,9040000,-0.79
Reliance,05-12-2024,1314.35,1329.95,1306.15,1322.05,16860000,1
Reliance,04-12-2024,1326,1328.4,1304.05,1308.95,19610000,-1.08
Reliance,03-12-2024,1317,1326.8,1307,1323.3,16870000,1.08
Reliance,02-12-2024,1288,1311.35,1277.05,1309.15,11020000,1.31
Reliance,29-11-2024,1280,1299.5,1275.25,1292.2,13200000,1.68
Reliance,28-11-2024,1289.95,1296.6,1269.05,1270.8,15030000,-1.73
Reliance,27-11-2024,1293.5,1303.85,1286,1293.2,9570000,-0.19
Reliance,26-11-2024,1294.95,1297.85,1284.2,1295.7,9250000,0.68
Reliance,25-11-2024,1290,1304.45,1282.45,1287,28920000,1.71
Reliance,22-11-2024,1229.4,1268.85,1222.45,1265.4,20470000,3.47
Reliance,21-11-2024,1241.65,1243.95,1217.25,1223,19430000,-1.5
Reliance,19-11-2024,1260.75,1281.5,1235.15,1241.65,14180000,-1.51
Reliance,18-11-2024,1267.6,1272.9,1243.9,1260.75,13620000,-0.54
Reliance,14-11-2024,1253.6,1272.6,1251.1,1267.6,12610000,1.24
Reliance,13-11-2024,1270.25,1275.45,1249.5,1252.05,14630000,-1.74
Reliance,12-11-2024,1275.55,1289.3,1267.5,1274.25,10670000,0.12
Reliance,11-11-2024,1278.95,1286,1267,1272.7,9060000,-0.86
Reliance,08-11-2024,1297.65,1301.65,1275,1283.75,19810000,-1.68
Reliance,07-11-2024,1324,1324,1302.6,1305.65,9610000,-1.49
Reliance,06-11-2024,1310,1328.3,1300.2,1325.35,21630000,1.54
Reliance,05-11-2024,1293,1309.55,1286.15,1305.3,16270000,0.24
Reliance,04-11-2024,1337.85,1340,1285.1,1302.15,19800000,-2.73
Reliance,01-11-2024,1333.05,1341.95,1333,1338.65,2130000,0.5
Reliance,31-10-2024,1340,1343,1326.15,1332.05,9330000,-0.88
Reliance,30-10-2024,1335,1350,1325.35,1343.9,11980000,0.29
Reliance,29-10-2024,1328.1,1343.2,1320.3,1340,12010000,0.42
Reliance,28-10-2024,1337,1353,1322.1,1334.35,10820000,0.49
Reliance,25-10-2024,1343.5,1344.35,1322,1327.85,18600000,-0.89
Reliance,24-10-2024,1335.28,1343.7,1323.13,1339.8,22160000,0.1
Reliance,23-10-2024,1337.5,1357.47,1335,1338.53,17210000,-0.36
Reliance,22-10-2024,1369.2,1376,1340.22,1343.35,15830000,-1.89
Reliance,21-10-2024,1367.13,1374,1357.72,1369.2,14070000,0.73
Reliance,18-10-2024,1352.18,1368.43,1341.32,1359.3,12080000,0.21
Reliance,17-10-2024,1365.7,1368.45,1352.05,1356.43,15540000,0.17
Reliance,16-10-2024,1340,1364,1337.63,1354.07,20030000,0.75
Reliance,15-10-2024,1358.53,1371.7,1340.7,1344.03,33760000,-2.08
Reliance,14-10-2024,1379.45,1380.07,1368.25,1372.53,12220000,0.03
Reliance,11-10-2024,1370,1383.28,1368.82,1372.1,7980000,0.08
Reliance,10-10-2024,1380.03,1386,1369.43,1371.05,22360000,-0.26
Reliance,09-10-2024,1397.53,1400.97,1372.5,1374.6,14310000,-1.63
Reliance,08-10-2024,1372.97,1401,1365.1,1397.35,17020000,1.94
Reliance,07-10-2024,1393.5,1396.5,1361.38,1370.72,22180000,-1.14
Reliance,04-10-2024,1403.93,1417.35,1381.78,1386.53,37070000,-1.45
Reliance,03-10-2024,1436.57,1449.4,1402.07,1406.97,37760000,-3.95
Reliance,01-10-2024,1480.65,1487.95,1462.82,1464.82,16430000,-0.8
Reliance,30-09-2024,1519.4,1524.97,1474.4,1476.57,27010000,-3.25
Reliance,27-09-2024,1499,1533.47,1492,1526.18,20600000,1.88
Reliance,26-09-2024,1490.65,1504,1488.05,1497.95,18820000,0.27
Reliance,25-09-2024,1483.9,1496.5,1480.2,1493.95,7070000,0.31
Reliance,24-09-2024,1488.5,1500.5,1487.88,1489.38,17140000,-0.27
Reliance,23-09-2024,1491,1501.5,1488.95,1493.38,8830000,0.5
Reliance,20-09-2024,1474,1495,1471.38,1485.93,30900000,1.11
Reliance,19-09-2024,1466.25,1476.5,1455.55,1469.68,16960000,0.43
Reliance,18-09-2024,1470,1482,1460.55,1463.45,8570000,-0.6
Reliance,17-09-2024,1474,1477.47,1466.63,1472.3,5940000,0.06
Reliance,16-09-2024,1477.55,1480.9,1464.75,1471.35,5480000,-0.09
Reliance,13-09-2024,1476.4,1483.15,1469.5,1472.63,8710000,-0.48
Reliance,12-09-2024,1457,1486,1445.88,1479.8,22350000,1.95
Reliance,11-09-2024,1463.05,1468.75,1447.55,1451.5,9760000,-0.69
Reliance,10-09-2024,1460.5,1472.05,1457.57,1461.53,10770000,-0.06
Reliance,09-09-2024,1466.5,1469.93,1455.6,1462.45,9010000,-0.16
Reliance,06-09-2024,1492.5,1497,1461.63,1464.82,19390000,-1.89
Reliance,05-09-2024,1519.05,1525.78,1487.05,1492.97,16260000,-1.42
Reliance,04-09-2024,1500.7,1517.5,1499.5,1514.55,11980000,0.36
Reliance,03-09-2024,1521.25,1523,1507.5,1509.13,10920000,-0.47
Reliance,02-09-2024,1510.88,1526.8,1506.63,1516.25,11240000,0.44
Reliance,30-08-2024,1534,1539.72,1503.32,1509.63,41620000,-0.74
Reliance,29-08-2024,1503.1,1537,1494,1520.93,38340000,1.51
Reliance,28-08-2024,1505,1507.47,1493,1498.3,9610000,-0.14
Reliance,27-08-2024,1510.5,1513.47,1499.45,1500.45,6250000,-0.8
Reliance,26-08-2024,1506.97,1523,1503,1512.6,8820000,0.84
